id;nombre;tipo_profesional;edad;antiguedad;tipo_contrato;turno_asignado;opcion_turno;preferencia;elegible_turno
1969;Profesional_1969;auxiliar;57;1912;contratado;4to_turno;diurno;5;0
1974;Profesional_1974;enfermero;29;1268;contratado;4to_turno;3er_turno;2;0
1974;Profesional_1974;enfermero;29;1268;contratado;4to_turno;diurno;2;0
1976;Profesional_1976;enfermero;29;1581;contratado;4to_turno;3er_turno;4;0
1976;Profesional_1976;enfermero;29;1581;contratado;4to_turno;diurno;4;0
1984;Profesional_1984;enfermero;36;1452;contratado;4to_turno;3er_turno;4;0
2341;Profesional_2341;enfermero;53;1982;reemplazo;diurno;3er_turno;1;0
2341;Profesional_2341;enfermero;53;1982;reemplazo;diurno;4to_turno;1;0
2341;Profesional_2341;enfermero;53;1982;reemplazo;diurno;diurno;1;0
2342;Profesional_2342;enfermero;35;2296;reemplazo;3er_turno;3er_turno;5;0
2342;Profesional_2342;enfermero;35;2296;reemplazo;3er_turno;4to_turno;5;0
2342;Profesional_2342;enfermero;35;2296;reemplazo;3er_turno;diurno;5;0
2343;Profesional_2343;auxiliar;48;1794;contratado;3er_turno;3er_turno;1;0
2343;Profesional_2343;auxiliar;48;1794;contratado;3er_turno;4to_turno;1;0
2343;Profesional_2343;auxiliar;48;1794;contratado;3er_turno;diurno;1;0
2344;Profesional_2344;auxiliar;41;874;contratado;3er_turno;3er_turno;2;0
2344;Profesional_2344;auxiliar;41;874;contratado;3er_turno;4to_turno;2;0
2344;Profesional_2344;auxiliar;41;874;contratado;3er_turno;diurno;2;0
2345;Profesional_2345;kinesiólogo;31;1423;reemplazo;4to_turno;3er_turno;4;0
1637;Profesional_1637;auxiliar;44;3429;reemplazo;4to_turno;4to_turno;3;45
2345;Profesional_2345;kinesiólogo;31;1423;reemplazo;4to_turno;diurno;4;0
2346;Profesional_2346;matrona;52;328;contratado;diurno;3er_turno;2;0
2346;Profesional_2346;matrona;52;328;contratado;diurno;4to_turno;2;0
2346;Profesional_2346;matrona;52;328;contratado;diurno;diurno;2;0
1984;Profesional_1984;enfermero;36;1452;contratado;4to_turno;diurno;4;0
1986;Profesional_1986;kinesiólogo;48;2120;contratado;4to_turno;3er_turno;1;0
1986;Profesional_1986;kinesiólogo;48;2120;contratado;4to_turno;diurno;1;0
2348;Profesional_2348;auxiliar;27;3509;reemplazo;diurno;3er_turno;1;0
2348;Profesional_2348;auxiliar;27;3509;reemplazo;diurno;4to_turno;1;0
2348;Profesional_2348;auxiliar;27;3509;reemplazo;diurno;diurno;1;0
2349;Profesional_2349;auxiliar;32;721;reemplazo;4to_turno;3er_turno;5;0
1642;Profesional_1642;auxiliar;34;2223;reemplazo;4to_turno;4to_turno;3;45
2349;Profesional_2349;auxiliar;32;721;reemplazo;4to_turno;diurno;5;0
1988;Profesional_1988;matrona;30;1502;contratado;4to_turno;3er_turno;5;0
1988;Profesional_1988;matrona;30;1502;contratado;4to_turno;diurno;5;0
1990;Profesional_1990;kinesiólogo;46;3634;contratado;4to_turno;3er_turno;1;0
1990;Profesional_1990;kinesiólogo;46;3634;contratado;4to_turno;diurno;1;0
1991;Profesional_1991;enfermero;47;61;contratado;4to_turno;3er_turno;2;0
1991;Profesional_1991;enfermero;47;61;contratado;4to_turno;diurno;2;0
2352;Profesional_2352;matrona;47;664;reemplazo;diurno;3er_turno;4;0
2352;Profesional_2352;matrona;47;664;reemplazo;diurno;4to_turno;4;0
2352;Profesional_2352;matrona;47;664;reemplazo;diurno;diurno;4;0
2353;Profesional_2353;auxiliar;46;2820;reemplazo;diurno;3er_turno;5;0
2353;Profesional_2353;auxiliar;46;2820;reemplazo;diurno;4to_turno;5;0
2353;Profesional_2353;auxiliar;46;2820;reemplazo;diurno;diurno;5;0
2354;Profesional_2354;enfermero;60;2212;reemplazo;4to_turno;3er_turno;3;0
1655;Profesional_1655;matrona;47;3108;reemplazo;4to_turno;4to_turno;3;45
2354;Profesional_2354;enfermero;60;2212;reemplazo;4to_turno;diurno;3;0
2355;Profesional_2355;enfermero;44;460;contratado;3er_turno;3er_turno;4;0
2355;Profesional_2355;enfermero;44;460;contratado;3er_turno;4to_turno;4;0
2355;Profesional_2355;enfermero;44;460;contratado;3er_turno;diurno;4;0
2356;Profesional_2356;matrona;40;595;contratado;3er_turno;3er_turno;3;0
2356;Profesional_2356;matrona;40;595;contratado;3er_turno;4to_turno;3;0
2356;Profesional_2356;matrona;40;595;contratado;3er_turno;diurno;3;0
2357;Profesional_2357;kinesiólogo;54;732;reemplazo;3er_turno;3er_turno;3;0
2357;Profesional_2357;kinesiólogo;54;732;reemplazo;3er_turno;4to_turno;3;0
2357;Profesional_2357;kinesiólogo;54;732;reemplazo;3er_turno;diurno;3;0
2358;Profesional_2358;matrona;44;2551;contratado;diurno;3er_turno;2;0
2358;Profesional_2358;matrona;44;2551;contratado;diurno;4to_turno;2;0
2358;Profesional_2358;matrona;44;2551;contratado;diurno;diurno;2;0
1993;Profesional_1993;enfermero;37;2344;contratado;4to_turno;3er_turno;1;0
1993;Profesional_1993;enfermero;37;2344;contratado;4to_turno;diurno;1;0
2007;Profesional_2007;matrona;58;1759;contratado;4to_turno;3er_turno;5;0
2360;Profesional_2360;auxiliar;42;1662;contratado;3er_turno;3er_turno;4;0
2360;Profesional_2360;auxiliar;42;1662;contratado;3er_turno;4to_turno;4;0
2360;Profesional_2360;auxiliar;42;1662;contratado;3er_turno;diurno;4;0
2007;Profesional_2007;matrona;58;1759;contratado;4to_turno;diurno;5;0
2008;Profesional_2008;enfermero;59;19;contratado;4to_turno;3er_turno;3;0
2008;Profesional_2008;enfermero;59;19;contratado;4to_turno;diurno;3;0
2362;Profesional_2362;enfermero;33;3393;reemplazo;diurno;3er_turno;2;0
2362;Profesional_2362;enfermero;33;3393;reemplazo;diurno;4to_turno;2;0
2362;Profesional_2362;enfermero;33;3393;reemplazo;diurno;diurno;2;0
2363;Profesional_2363;auxiliar;53;1479;contratado;3er_turno;3er_turno;4;0
2363;Profesional_2363;auxiliar;53;1479;contratado;3er_turno;4to_turno;4;0
2363;Profesional_2363;auxiliar;53;1479;contratado;3er_turno;diurno;4;0
2364;Profesional_2364;matrona;47;1178;reemplazo;3er_turno;3er_turno;3;0
2364;Profesional_2364;matrona;47;1178;reemplazo;3er_turno;4to_turno;3;0
2364;Profesional_2364;matrona;47;1178;reemplazo;3er_turno;diurno;3;0
2010;Profesional_2010;auxiliar;33;1324;contratado;4to_turno;3er_turno;2;0
2010;Profesional_2010;auxiliar;33;1324;contratado;4to_turno;diurno;2;0
2016;Profesional_2016;kinesiólogo;33;3206;contratado;4to_turno;3er_turno;3;0
2016;Profesional_2016;kinesiólogo;33;3206;contratado;4to_turno;diurno;3;0
2017;Profesional_2017;auxiliar;50;496;contratado;4to_turno;3er_turno;3;0
2017;Profesional_2017;auxiliar;50;496;contratado;4to_turno;diurno;3;0
2018;Profesional_2018;enfermero;28;379;contratado;4to_turno;3er_turno;5;0
2018;Profesional_2018;enfermero;28;379;contratado;4to_turno;diurno;5;0
2019;Profesional_2019;kinesiólogo;60;1359;contratado;4to_turno;3er_turno;4;0
2368;Profesional_2368;auxiliar;43;521;contratado;3er_turno;3er_turno;4;0
2368;Profesional_2368;auxiliar;43;521;contratado;3er_turno;4to_turno;4;0
2368;Profesional_2368;auxiliar;43;521;contratado;3er_turno;diurno;4;0
2369;Profesional_2369;enfermero;52;1315;reemplazo;3er_turno;3er_turno;2;0
2369;Profesional_2369;enfermero;52;1315;reemplazo;3er_turno;4to_turno;2;0
2369;Profesional_2369;enfermero;52;1315;reemplazo;3er_turno;diurno;2;0
2370;Profesional_2370;enfermero;27;1671;reemplazo;diurno;3er_turno;4;0
2370;Profesional_2370;enfermero;27;1671;reemplazo;diurno;4to_turno;4;0
2370;Profesional_2370;enfermero;27;1671;reemplazo;diurno;diurno;4;0
2371;Profesional_2371;kinesiólogo;43;2418;contratado;3er_turno;3er_turno;5;0
2371;Profesional_2371;kinesiólogo;43;2418;contratado;3er_turno;4to_turno;5;0
2371;Profesional_2371;kinesiólogo;43;2418;contratado;3er_turno;diurno;5;0
2372;Profesional_2372;enfermero;55;586;reemplazo;diurno;3er_turno;3;0
2372;Profesional_2372;enfermero;55;586;reemplazo;diurno;4to_turno;3;0
2372;Profesional_2372;enfermero;55;586;reemplazo;diurno;diurno;3;0
2373;Profesional_2373;matrona;45;3514;reemplazo;diurno;3er_turno;3;0
2373;Profesional_2373;matrona;45;3514;reemplazo;diurno;4to_turno;3;0
2373;Profesional_2373;matrona;45;3514;reemplazo;diurno;diurno;3;0
2374;Profesional_2374;enfermero;32;1696;reemplazo;3er_turno;3er_turno;5;0
2374;Profesional_2374;enfermero;32;1696;reemplazo;3er_turno;4to_turno;5;0
2374;Profesional_2374;enfermero;32;1696;reemplazo;3er_turno;diurno;5;0
2375;Profesional_2375;kinesiólogo;29;2497;contratado;diurno;3er_turno;2;0
2375;Profesional_2375;kinesiólogo;29;2497;contratado;diurno;4to_turno;2;0
2375;Profesional_2375;kinesiólogo;29;2497;contratado;diurno;diurno;2;0
2376;Profesional_2376;enfermero;49;390;reemplazo;4to_turno;3er_turno;5;0
1712;Profesional_1712;enfermero;37;2926;reemplazo;4to_turno;4to_turno;2;45
2376;Profesional_2376;enfermero;49;390;reemplazo;4to_turno;diurno;5;0
2377;Profesional_2377;auxiliar;54;3158;reemplazo;diurno;3er_turno;3;0
2377;Profesional_2377;auxiliar;54;3158;reemplazo;diurno;4to_turno;3;0
2377;Profesional_2377;auxiliar;54;3158;reemplazo;diurno;diurno;3;0
2378;Profesional_2378;auxiliar;57;2316;reemplazo;4to_turno;3er_turno;2;0
1733;Profesional_1733;auxiliar;40;3513;reemplazo;4to_turno;4to_turno;2;45
2378;Profesional_2378;auxiliar;57;2316;reemplazo;4to_turno;diurno;2;0
2019;Profesional_2019;kinesiólogo;60;1359;contratado;4to_turno;diurno;4;0
2020;Profesional_2020;enfermero;53;693;contratado;4to_turno;3er_turno;1;0
2020;Profesional_2020;enfermero;53;693;contratado;4to_turno;diurno;1;0
2380;Profesional_2380;enfermero;39;1797;reemplazo;3er_turno;3er_turno;1;0
2380;Profesional_2380;enfermero;39;1797;reemplazo;3er_turno;4to_turno;1;0
2380;Profesional_2380;enfermero;39;1797;reemplazo;3er_turno;diurno;1;0
2381;Profesional_2381;kinesiólogo;44;2866;reemplazo;4to_turno;3er_turno;4;0
1747;Profesional_1747;enfermero;50;2990;reemplazo;4to_turno;4to_turno;3;45
2381;Profesional_2381;kinesiólogo;44;2866;reemplazo;4to_turno;diurno;4;0
2382;Profesional_2382;auxiliar;54;1170;reemplazo;4to_turno;3er_turno;5;0
1804;Profesional_1804;auxiliar;42;2764;reemplazo;4to_turno;4to_turno;3;45
2382;Profesional_2382;auxiliar;54;1170;reemplazo;4to_turno;diurno;5;0
2383;Profesional_2383;enfermero;36;209;reemplazo;4to_turno;3er_turno;1;0
1813;Profesional_1813;matrona;42;2510;reemplazo;4to_turno;4to_turno;1;45
2383;Profesional_2383;enfermero;36;209;reemplazo;4to_turno;diurno;1;0
2384;Profesional_2384;enfermero;54;3632;contratado;diurno;3er_turno;5;0
2384;Profesional_2384;enfermero;54;3632;contratado;diurno;4to_turno;5;0
2384;Profesional_2384;enfermero;54;3632;contratado;diurno;diurno;5;0
2385;Profesional_2385;enfermero;49;3368;contratado;diurno;3er_turno;2;0
2385;Profesional_2385;enfermero;49;3368;contratado;diurno;4to_turno;2;0
2385;Profesional_2385;enfermero;49;3368;contratado;diurno;diurno;2;0
2023;Profesional_2023;enfermero;47;2761;contratado;4to_turno;3er_turno;4;0
2023;Profesional_2023;enfermero;47;2761;contratado;4to_turno;diurno;4;0
2039;Profesional_2039;enfermero;41;2190;contratado;4to_turno;3er_turno;5;0
2387;Profesional_2387;enfermero;27;1122;reemplazo;diurno;3er_turno;5;0
2387;Profesional_2387;enfermero;27;1122;reemplazo;diurno;4to_turno;5;0
2387;Profesional_2387;enfermero;27;1122;reemplazo;diurno;diurno;5;0
2388;Profesional_2388;matrona;50;1725;reemplazo;diurno;3er_turno;5;0
2388;Profesional_2388;matrona;50;1725;reemplazo;diurno;4to_turno;5;0
2388;Profesional_2388;matrona;50;1725;reemplazo;diurno;diurno;5;0
2389;Profesional_2389;kinesiólogo;54;1993;reemplazo;3er_turno;3er_turno;2;0
2389;Profesional_2389;kinesiólogo;54;1993;reemplazo;3er_turno;4to_turno;2;0
2389;Profesional_2389;kinesiólogo;54;1993;reemplazo;3er_turno;diurno;2;0
2390;Profesional_2390;enfermero;30;2960;reemplazo;3er_turno;3er_turno;5;0
2390;Profesional_2390;enfermero;30;2960;reemplazo;3er_turno;4to_turno;5;0
2390;Profesional_2390;enfermero;30;2960;reemplazo;3er_turno;diurno;5;0
2391;Profesional_2391;kinesiólogo;33;3424;contratado;3er_turno;3er_turno;2;0
2391;Profesional_2391;kinesiólogo;33;3424;contratado;3er_turno;4to_turno;2;0
2391;Profesional_2391;kinesiólogo;33;3424;contratado;3er_turno;diurno;2;0
2392;Profesional_2392;kinesiólogo;45;3109;reemplazo;4to_turno;3er_turno;4;0
1886;Profesional_1886;enfermero;49;2552;reemplazo;4to_turno;4to_turno;1;45
2392;Profesional_2392;kinesiólogo;45;3109;reemplazo;4to_turno;diurno;4;0
2393;Profesional_2393;matrona;30;321;contratado;diurno;3er_turno;1;0
2393;Profesional_2393;matrona;30;321;contratado;diurno;4to_turno;1;0
2393;Profesional_2393;matrona;30;321;contratado;diurno;diurno;1;0
2394;Profesional_2394;enfermero;48;1589;contratado;diurno;3er_turno;1;0
2394;Profesional_2394;enfermero;48;1589;contratado;diurno;4to_turno;1;0
2394;Profesional_2394;enfermero;48;1589;contratado;diurno;diurno;1;0
2395;Profesional_2395;kinesiólogo;48;3513;contratado;3er_turno;3er_turno;3;0
2395;Profesional_2395;kinesiólogo;48;3513;contratado;3er_turno;4to_turno;3;0
2395;Profesional_2395;kinesiólogo;48;3513;contratado;3er_turno;diurno;3;0
2396;Profesional_2396;kinesiólogo;29;2752;contratado;diurno;3er_turno;1;0
2396;Profesional_2396;kinesiólogo;29;2752;contratado;diurno;4to_turno;1;0
2396;Profesional_2396;kinesiólogo;29;2752;contratado;diurno;diurno;1;0
2397;Profesional_2397;enfermero;34;1212;contratado;3er_turno;3er_turno;5;0
2397;Profesional_2397;enfermero;34;1212;contratado;3er_turno;4to_turno;5;0
2397;Profesional_2397;enfermero;34;1212;contratado;3er_turno;diurno;5;0
2398;Profesional_2398;kinesiólogo;49;1417;contratado;diurno;3er_turno;1;0
2398;Profesional_2398;kinesiólogo;49;1417;contratado;diurno;4to_turno;1;0
2398;Profesional_2398;kinesiólogo;49;1417;contratado;diurno;diurno;1;0
2399;Profesional_2399;auxiliar;44;3100;reemplazo;4to_turno;3er_turno;4;0
1992;Profesional_1992;enfermero;30;2524;reemplazo;4to_turno;4to_turno;1;45
2399;Profesional_2399;auxiliar;44;3100;reemplazo;4to_turno;diurno;4;0
2400;Profesional_2400;enfermero;53;25;contratado;3er_turno;3er_turno;4;0
2400;Profesional_2400;enfermero;53;25;contratado;3er_turno;4to_turno;4;0
2400;Profesional_2400;enfermero;53;25;contratado;3er_turno;diurno;4;0
2401;Profesional_2401;enfermero;57;1975;reemplazo;diurno;3er_turno;5;0
2401;Profesional_2401;enfermero;57;1975;reemplazo;diurno;4to_turno;5;0
2401;Profesional_2401;enfermero;57;1975;reemplazo;diurno;diurno;5;0
2402;Profesional_2402;enfermero;34;2043;contratado;diurno;3er_turno;4;0
2402;Profesional_2402;enfermero;34;2043;contratado;diurno;4to_turno;4;0
2402;Profesional_2402;enfermero;34;2043;contratado;diurno;diurno;4;0
2403;Profesional_2403;matrona;50;2315;contratado;diurno;3er_turno;5;0
2403;Profesional_2403;matrona;50;2315;contratado;diurno;4to_turno;5;0
2403;Profesional_2403;matrona;50;2315;contratado;diurno;diurno;5;0
2404;Profesional_2404;enfermero;44;1310;contratado;diurno;3er_turno;1;0
2404;Profesional_2404;enfermero;44;1310;contratado;diurno;4to_turno;1;0
2404;Profesional_2404;enfermero;44;1310;contratado;diurno;diurno;1;0
2405;Profesional_2405;matrona;34;3313;reemplazo;3er_turno;3er_turno;2;0
2405;Profesional_2405;matrona;34;3313;reemplazo;3er_turno;4to_turno;2;0
2405;Profesional_2405;matrona;34;3313;reemplazo;3er_turno;diurno;2;0
2406;Profesional_2406;auxiliar;29;2275;contratado;3er_turno;3er_turno;5;0
2406;Profesional_2406;auxiliar;29;2275;contratado;3er_turno;4to_turno;5;0
2406;Profesional_2406;auxiliar;29;2275;contratado;3er_turno;diurno;5;0
2039;Profesional_2039;enfermero;41;2190;contratado;4to_turno;diurno;5;0
2042;Profesional_2042;enfermero;27;3291;contratado;4to_turno;3er_turno;5;0
2042;Profesional_2042;enfermero;27;3291;contratado;4to_turno;diurno;5;0
2408;Profesional_2408;matrona;42;3116;contratado;3er_turno;3er_turno;3;0
2408;Profesional_2408;matrona;42;3116;contratado;3er_turno;4to_turno;3;0
2408;Profesional_2408;matrona;42;3116;contratado;3er_turno;diurno;3;0
2409;Profesional_2409;kinesiólogo;33;2277;reemplazo;3er_turno;3er_turno;4;0
2409;Profesional_2409;kinesiólogo;33;2277;reemplazo;3er_turno;4to_turno;4;0
2409;Profesional_2409;kinesiólogo;33;2277;reemplazo;3er_turno;diurno;4;0
2410;Profesional_2410;matrona;35;462;reemplazo;3er_turno;3er_turno;3;0
2410;Profesional_2410;matrona;35;462;reemplazo;3er_turno;4to_turno;3;0
2410;Profesional_2410;matrona;35;462;reemplazo;3er_turno;diurno;3;0
2411;Profesional_2411;auxiliar;55;2953;reemplazo;4to_turno;3er_turno;4;0
2035;Profesional_2035;enfermero;43;3039;reemplazo;4to_turno;4to_turno;3;45
2411;Profesional_2411;auxiliar;55;2953;reemplazo;4to_turno;diurno;4;0
2412;Profesional_2412;enfermero;42;709;contratado;diurno;3er_turno;4;0
2412;Profesional_2412;enfermero;42;709;contratado;diurno;4to_turno;4;0
2412;Profesional_2412;enfermero;42;709;contratado;diurno;diurno;4;0
2413;Profesional_2413;auxiliar;52;1591;reemplazo;3er_turno;3er_turno;5;0
2413;Profesional_2413;auxiliar;52;1591;reemplazo;3er_turno;4to_turno;5;0
2413;Profesional_2413;auxiliar;52;1591;reemplazo;3er_turno;diurno;5;0
2414;Profesional_2414;enfermero;26;1642;contratado;diurno;3er_turno;1;0
2414;Profesional_2414;enfermero;26;1642;contratado;diurno;4to_turno;1;0
2414;Profesional_2414;enfermero;26;1642;contratado;diurno;diurno;1;0
2415;Profesional_2415;kinesiólogo;37;289;reemplazo;4to_turno;3er_turno;2;0
2051;Profesional_2051;kinesiólogo;35;2675;reemplazo;4to_turno;4to_turno;1;45
2415;Profesional_2415;kinesiólogo;37;289;reemplazo;4to_turno;diurno;2;0
2416;Profesional_2416;kinesiólogo;39;380;reemplazo;diurno;3er_turno;2;0
2416;Profesional_2416;kinesiólogo;39;380;reemplazo;diurno;4to_turno;2;0
2416;Profesional_2416;kinesiólogo;39;380;reemplazo;diurno;diurno;2;0
2417;Profesional_2417;matrona;37;2566;contratado;3er_turno;3er_turno;1;0
2417;Profesional_2417;matrona;37;2566;contratado;3er_turno;4to_turno;1;0
2417;Profesional_2417;matrona;37;2566;contratado;3er_turno;diurno;1;0
2418;Profesional_2418;auxiliar;36;595;contratado;diurno;3er_turno;1;0
2418;Profesional_2418;auxiliar;36;595;contratado;diurno;4to_turno;1;0
2418;Profesional_2418;auxiliar;36;595;contratado;diurno;diurno;1;0
2043;Profesional_2043;enfermero;49;3348;contratado;4to_turno;3er_turno;3;0
2043;Profesional_2043;enfermero;49;3348;contratado;4to_turno;diurno;3;0
2052;Profesional_2052;auxiliar;59;2756;contratado;4to_turno;3er_turno;3;0
2420;Profesional_2420;enfermero;39;2864;reemplazo;diurno;3er_turno;1;0
2420;Profesional_2420;enfermero;39;2864;reemplazo;diurno;4to_turno;1;0
2420;Profesional_2420;enfermero;39;2864;reemplazo;diurno;diurno;1;0
2421;Profesional_2421;matrona;57;690;contratado;diurno;3er_turno;4;0
2421;Profesional_2421;matrona;57;690;contratado;diurno;4to_turno;4;0
2421;Profesional_2421;matrona;57;690;contratado;diurno;diurno;4;0
2422;Profesional_2422;matrona;52;1024;contratado;diurno;3er_turno;2;0
2422;Profesional_2422;matrona;52;1024;contratado;diurno;4to_turno;2;0
2422;Profesional_2422;matrona;52;1024;contratado;diurno;diurno;2;0
2423;Profesional_2423;enfermero;46;163;reemplazo;diurno;3er_turno;2;0
2423;Profesional_2423;enfermero;46;163;reemplazo;diurno;4to_turno;2;0
2423;Profesional_2423;enfermero;46;163;reemplazo;diurno;diurno;2;0
2424;Profesional_2424;matrona;25;3639;contratado;3er_turno;3er_turno;2;0
2424;Profesional_2424;matrona;25;3639;contratado;3er_turno;4to_turno;2;0
2424;Profesional_2424;matrona;25;3639;contratado;3er_turno;diurno;2;0
2425;Profesional_2425;kinesiólogo;60;1860;reemplazo;diurno;3er_turno;1;0
2425;Profesional_2425;kinesiólogo;60;1860;reemplazo;diurno;4to_turno;1;0
2425;Profesional_2425;kinesiólogo;60;1860;reemplazo;diurno;diurno;1;0
2426;Profesional_2426;matrona;54;1456;reemplazo;3er_turno;3er_turno;1;0
2426;Profesional_2426;matrona;54;1456;reemplazo;3er_turno;4to_turno;1;0
2426;Profesional_2426;matrona;54;1456;reemplazo;3er_turno;diurno;1;0
2427;Profesional_2427;enfermero;33;1156;contratado;diurno;3er_turno;2;0
2427;Profesional_2427;enfermero;33;1156;contratado;diurno;4to_turno;2;0
2427;Profesional_2427;enfermero;33;1156;contratado;diurno;diurno;2;0
2428;Profesional_2428;enfermero;60;1433;contratado;diurno;3er_turno;3;0
2428;Profesional_2428;enfermero;60;1433;contratado;diurno;4to_turno;3;0
2428;Profesional_2428;enfermero;60;1433;contratado;diurno;diurno;3;0
2429;Profesional_2429;enfermero;42;2765;reemplazo;3er_turno;3er_turno;3;0
2429;Profesional_2429;enfermero;42;2765;reemplazo;3er_turno;4to_turno;3;0
2429;Profesional_2429;enfermero;42;2765;reemplazo;3er_turno;diurno;3;0
2430;Profesional_2430;matrona;30;1504;contratado;3er_turno;3er_turno;2;0
2430;Profesional_2430;matrona;30;1504;contratado;3er_turno;4to_turno;2;0
2430;Profesional_2430;matrona;30;1504;contratado;3er_turno;diurno;2;0
2431;Profesional_2431;enfermero;60;2394;reemplazo;4to_turno;3er_turno;1;0
2057;Profesional_2057;auxiliar;40;2057;reemplazo;4to_turno;4to_turno;2;45
2431;Profesional_2431;enfermero;60;2394;reemplazo;4to_turno;diurno;1;0
2432;Profesional_2432;auxiliar;54;1162;contratado;3er_turno;3er_turno;1;0
2432;Profesional_2432;auxiliar;54;1162;contratado;3er_turno;4to_turno;1;0
2432;Profesional_2432;auxiliar;54;1162;contratado;3er_turno;diurno;1;0
2433;Profesional_2433;auxiliar;50;574;contratado;diurno;3er_turno;5;0
2433;Profesional_2433;auxiliar;50;574;contratado;diurno;4to_turno;5;0
2433;Profesional_2433;auxiliar;50;574;contratado;diurno;diurno;5;0
2434;Profesional_2434;enfermero;39;1649;reemplazo;3er_turno;3er_turno;1;0
2434;Profesional_2434;enfermero;39;1649;reemplazo;3er_turno;4to_turno;1;0
2434;Profesional_2434;enfermero;39;1649;reemplazo;3er_turno;diurno;1;0
2435;Profesional_2435;kinesiólogo;51;1744;reemplazo;4to_turno;3er_turno;5;0
2062;Profesional_2062;kinesiólogo;42;2304;reemplazo;4to_turno;4to_turno;1;45
2435;Profesional_2435;kinesiólogo;51;1744;reemplazo;4to_turno;diurno;5;0
2436;Profesional_2436;enfermero;53;443;contratado;3er_turno;3er_turno;3;0
2436;Profesional_2436;enfermero;53;443;contratado;3er_turno;4to_turno;3;0
2436;Profesional_2436;enfermero;53;443;contratado;3er_turno;diurno;3;0
2437;Profesional_2437;kinesiólogo;36;2718;contratado;diurno;3er_turno;5;0
2437;Profesional_2437;kinesiólogo;36;2718;contratado;diurno;4to_turno;5;0
2437;Profesional_2437;kinesiólogo;36;2718;contratado;diurno;diurno;5;0
2438;Profesional_2438;auxiliar;48;2300;reemplazo;diurno;3er_turno;4;0
2438;Profesional_2438;auxiliar;48;2300;reemplazo;diurno;4to_turno;4;0
2438;Profesional_2438;auxiliar;48;2300;reemplazo;diurno;diurno;4;0
2439;Profesional_2439;kinesiólogo;48;9;reemplazo;3er_turno;3er_turno;1;0
2439;Profesional_2439;kinesiólogo;48;9;reemplazo;3er_turno;4to_turno;1;0
2439;Profesional_2439;kinesiólogo;48;9;reemplazo;3er_turno;diurno;1;0
2440;Profesional_2440;kinesiólogo;48;3429;contratado;3er_turno;3er_turno;3;0
2440;Profesional_2440;kinesiólogo;48;3429;contratado;3er_turno;4to_turno;3;0
2440;Profesional_2440;kinesiólogo;48;3429;contratado;3er_turno;diurno;3;0
2441;Profesional_2441;matrona;60;2193;reemplazo;3er_turno;3er_turno;5;0
2441;Profesional_2441;matrona;60;2193;reemplazo;3er_turno;4to_turno;5;0
2441;Profesional_2441;matrona;60;2193;reemplazo;3er_turno;diurno;5;0
2442;Profesional_2442;enfermero;58;2860;reemplazo;diurno;3er_turno;3;0
2442;Profesional_2442;enfermero;58;2860;reemplazo;diurno;4to_turno;3;0
2442;Profesional_2442;enfermero;58;2860;reemplazo;diurno;diurno;3;0
2443;Profesional_2443;enfermero;29;2897;reemplazo;4to_turno;3er_turno;5;0
2082;Profesional_2082;enfermero;45;2526;reemplazo;4to_turno;4to_turno;2;45
2443;Profesional_2443;enfermero;29;2897;reemplazo;4to_turno;diurno;5;0
2444;Profesional_2444;auxiliar;57;3192;reemplazo;3er_turno;3er_turno;1;0
2444;Profesional_2444;auxiliar;57;3192;reemplazo;3er_turno;4to_turno;1;0
2444;Profesional_2444;auxiliar;57;3192;reemplazo;3er_turno;diurno;1;0
2445;Profesional_2445;auxiliar;38;2386;reemplazo;4to_turno;3er_turno;3;0
2102;Profesional_2102;enfermero;31;2640;reemplazo;4to_turno;4to_turno;1;45
2445;Profesional_2445;auxiliar;38;2386;reemplazo;4to_turno;diurno;3;0
2446;Profesional_2446;auxiliar;53;2006;contratado;3er_turno;3er_turno;5;0
2446;Profesional_2446;auxiliar;53;2006;contratado;3er_turno;4to_turno;5;0
2446;Profesional_2446;auxiliar;53;2006;contratado;3er_turno;diurno;5;0
2447;Profesional_2447;matrona;58;690;contratado;3er_turno;3er_turno;1;0
2447;Profesional_2447;matrona;58;690;contratado;3er_turno;4to_turno;1;0
2447;Profesional_2447;matrona;58;690;contratado;3er_turno;diurno;1;0
2448;Profesional_2448;kinesiólogo;37;2015;contratado;3er_turno;3er_turno;1;0
2448;Profesional_2448;kinesiólogo;37;2015;contratado;3er_turno;4to_turno;1;0
2448;Profesional_2448;kinesiólogo;37;2015;contratado;3er_turno;diurno;1;0
2449;Profesional_2449;kinesiólogo;49;2479;contratado;3er_turno;3er_turno;4;0
2449;Profesional_2449;kinesiólogo;49;2479;contratado;3er_turno;4to_turno;4;0
2449;Profesional_2449;kinesiólogo;49;2479;contratado;3er_turno;diurno;4;0
2052;Profesional_2052;auxiliar;59;2756;contratado;4to_turno;diurno;3;0
2068;Profesional_2068;enfermero;30;1440;contratado;4to_turno;3er_turno;4;0
2068;Profesional_2068;enfermero;30;1440;contratado;4to_turno;diurno;4;0
2451;Profesional_2451;matrona;27;1456;contratado;diurno;3er_turno;4;0
2451;Profesional_2451;matrona;27;1456;contratado;diurno;4to_turno;4;0
2451;Profesional_2451;matrona;27;1456;contratado;diurno;diurno;4;0
2081;Profesional_2081;kinesiólogo;54;3069;contratado;4to_turno;3er_turno;2;0
